ID,Labeled Data,Label,Created By,Project Name,Created At,Seconds to Label,External ID,Agreement,Dataset Name,Reviews,View Label
cjm84q4ufh1oi07289aty6vjd,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_detect3_2016-11-12-12-02-33_bag__right_right_image_raw6824841356889.png,"{""triangle_red"":[{""geometry"":[{""x"":551,""y"":255},{""x"":551,""y"":345},{""x"":637,""y"":345},{""x"":637,""y"":255}]}],""target_large"":[{""geometry"":[{""x"":534,""y"":187},{""x"":534,""y"":242},{""x"":587,""y"":242},{""x"":587,""y"":187}]}],""target_small"":[{""geometry"":[{""x"":613,""y"":200},{""x"":613,""y"":239},{""x"":646,""y"":239},{""x"":646,""y"":200}]}]}",kma1660@gmail.com,navigator_computer_vision,1537299996000,18.329,2016-11-12_detect3_2016-11-12-12-02-33_bag__right_right_image_raw6824841356889,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84q4ufh1oi07289aty6vjd
cjm84pqo6h1j10728h9sim57d,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_buoys_2016-11-12-10-42-28_bag__stereo_left_image_raw2060780838419.png,"{""totem_blue"":[{""geometry"":[{""x"":389,""y"":98},{""x"":389,""y"":201},{""x"":460,""y"":201},{""x"":460,""y"":98}]}]}",kma1660@gmail.com,navigator_computer_vision,1537299978000,4.956,2016-11-12_buoys_2016-11-12-10-42-28_bag__stereo_left_image_raw2060780838419,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84pqo6h1j10728h9sim57d
cjm84pmt9h1hs0728vt07y9ow,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_2016-11-12-16-07-59_bag__right_right_image_raw21565106206061.png,"{""triangle_red"":[{""geometry"":[{""x"":398,""y"":259},{""x"":398,""y"":343},{""x"":459,""y"":343},{""x"":459,""y"":259}]}],""target_large"":[{""geometry"":[{""x"":380,""y"":196},{""x"":380,""y"":244},{""x"":419,""y"":244},{""x"":419,""y"":196}]}],""target_small"":[{""geometry"":[{""x"":440,""y"":209},{""x"":440,""y"":239},{""x"":470,""y"":239},{""x"":470,""y"":209}]}]}",kma1660@gmail.com,navigator_computer_vision,1537299973000,15.436,2016-11-12_2016-11-12-16-07-59_bag__right_right_image_raw21565106206061,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84pmt9h1hs0728vt07y9ow
cjm84pauph1ap07282om910li,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_chained1_2016-11-12-13-08-10_bag__right_right_image_raw11046202582488.png,"{""circle_green"":[{""geometry"":[{""x"":491,""y"":254},{""x"":491,""y"":324},{""x"":551,""y"":324},{""x"":551,""y"":254}]}]}",kma1660@gmail.com,navigator_computer_vision,1537299958000,8.872,2016-11-12_chained1_2016-11-12-13-08-10_bag__right_right_image_raw11046202582488,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84pauph1ap07282om910li
cjm84p45bh14l072860llpimk,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_buoys_2016-11-12-10-42-28_bag__stereo_left_image_raw2093005993670.png,"{""totem_blue"":[{""geometry"":[{""x"":418,""y"":96},{""x"":418,""y"":204},{""x"":494,""y"":204},{""x"":494,""y"":96}]}]}",kma1660@gmail.com,navigator_computer_vision,1537299949000,6.404,2016-11-12_buoys_2016-11-12-10-42-28_bag__stereo_left_image_raw2093005993670,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84p45bh14l072860llpimk
cjm84oz08h12f0728nqtfwp3p,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_chained1_2016-11-12-13-08-10_bag__stereo_right_image_raw11058352696140.png,"{""None"":[{""geometry"":{""x"":482,""y"":198}}]}",kma1660@gmail.com,navigator_computer_vision,1537299942000,1.436,2016-11-12_chained1_2016-11-12-13-08-10_bag__stereo_right_image_raw11058352696140,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84oz08h12f0728nqtfwp3p
cjm84oxynh11v0728yxt6p403,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_chained1_2016-11-12-13-08-10_bag__stereo_right_image_raw10955881891027.png,"{""None"":[{""geometry"":{""x"":494,""y"":183}}]}",kma1660@gmail.com,navigator_computer_vision,1537299941000,1.601,2016-11-12_chained1_2016-11-12-13-08-10_bag__stereo_right_image_raw10955881891027,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84oxynh11v0728yxt6p403
cjm84owl0h10n0728s3hp8tkj,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_docking_2016-11-12-14-18-58_bag__stereo_left_image_raw15050906382077.png,"{""None"":[{""geometry"":{""x"":513,""y"":206}}]}",kma1660@gmail.com,navigator_computer_vision,1537299939000,2.152,2016-11-12_docking_2016-11-12-14-18-58_bag__stereo_left_image_raw15050906382077,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84owl0h10n0728s3hp8tkj
cjm84ouw1h0zx07285l1j4iwz,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_docking3_2016-11-12-14-37-50_bag__stereo_left_image_raw16127295160243.png,"{""None"":[{""geometry"":{""x"":542,""y"":212}}]}",kma1660@gmail.com,navigator_computer_vision,1537299937000,1.9,2016-11-12_docking3_2016-11-12-14-37-50_bag__stereo_left_image_raw16127295160243,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84ouw1h0zx07285l1j4iwz
cjm84ote4h0yu0728wv5oxnpx,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_chained1_2016-11-12-13-08-10_bag__right_right_image_raw11050208862796.png,"{""circle_green"":[{""geometry"":[{""x"":515,""y"":256},{""x"":515,""y"":324},{""x"":582,""y"":324},{""x"":582,""y"":256}]}],""target_large"":[{""geometry"":[{""x"":498,""y"":202},{""x"":498,""y"":246},{""x"":538,""y"":246},{""x"":538,""y"":202}]}],""target_small"":[{""geometry"":[{""x"":561,""y"":210},{""x"":561,""y"":241},{""x"":590,""y"":241},{""x"":590,""y"":210}]}]}",kma1660@gmail.com,navigator_computer_vision,1537299935000,19.206,2016-11-12_chained1_2016-11-12-13-08-10_bag__right_right_image_raw11050208862796,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84ote4h0yu0728wv5oxnpx
cjm84oeiyh0tt0728kcianmxx,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_buoys_2016-11-12-10-42-28_bag__stereo_left_image_raw2020578955226.png,"{""totem_blue"":[{""geometry"":[{""x"":403,""y"":98},{""x"":403,""y"":212},{""x"":481,""y"":212},{""x"":481,""y"":98}]}]}",kma1660@gmail.com,navigator_computer_vision,1537299916000,6.396,2016-11-12_buoys_2016-11-12-10-42-28_bag__stereo_left_image_raw2020578955226,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84oeiyh0tt0728kcianmxx
cjm84o9qfh0s20728q3ocxm14,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_docking_2016-11-12-14-18-58_bag__stereo_left_image_raw15014682724608.png,"{""cruciform_green"":[{""geometry"":[{""x"":475,""y"":24},{""x"":475,""y"":128},{""x"":577,""y"":128},{""x"":577,""y"":24}]}]}",kma1660@gmail.com,navigator_computer_vision,1537299909000,6.041,2016-11-12_docking_2016-11-12-14-18-58_bag__stereo_left_image_raw15014682724608,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84o9qfh0s20728q3ocxm14
cjm84o4v5h0px0728hp6uc57j,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_chained1_2016-11-12-13-08-10_bag__right_right_image_raw10919738823681.png,"{""None"":[{""geometry"":{""x"":457,""y"":324}}]}",kma1660@gmail.com,navigator_computer_vision,1537299903000,1.492,2016-11-12_chained1_2016-11-12-13-08-10_bag__right_right_image_raw10919738823681,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84o4v5h0px0728hp6uc57j
cjm84o3phh0p90728fke8c0nk,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_2016-11-12-15-14-07_bag__right_right_image_raw18356323373004.png,"{""target_large"":[{""geometry"":[{""x"":566,""y"":193},{""x"":566,""y"":240},{""x"":612,""y"":240},{""x"":612,""y"":193}]}],""target_small"":[{""geometry"":[{""x"":638,""y"":206},{""x"":638,""y"":234},{""x"":669,""y"":234},{""x"":669,""y"":206}]}]}",kma1660@gmail.com,navigator_computer_vision,1537299902000,9.899,2016-11-12_2016-11-12-15-14-07_bag__right_right_image_raw18356323373004,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84o3phh0p90728fke8c0nk
cjm84nw0yh0ka0728tmrlvjt7,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_dock2_2016-11-12-14-16-13_bag__stereo_right_image_raw14829318981473.png,"{""cruciform_green"":[{""geometry"":[{""x"":376,""y"":70},{""x"":376,""y"":115},{""x"":431,""y"":115},{""x"":431,""y"":70}]}]}",kma1660@gmail.com,navigator_computer_vision,1537299892000,7.041,2016-11-12_dock2_2016-11-12-14-16-13_bag__stereo_right_image_raw14829318981473,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84nw0yh0ka0728tmrlvjt7
cjm84nqldh0hx0728gu5pthea,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_chained1_2016-11-12-13-08-10_bag__right_right_image_raw10837883868295.png,"{""None"":[{""geometry"":{""x"":333,""y"":360}}]}",kma1660@gmail.com,navigator_computer_vision,1537299885000,2.501,2016-11-12_chained1_2016-11-12-13-08-10_bag__right_right_image_raw10837883868295,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84nqldh0hx0728gu5pthea
cjm84nokth0gt0728vywa6mcj,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_dock2_2016-11-12-14-16-13_bag__stereo_left_image_raw14857513344111.png,"{""None"":[{""geometry"":{""x"":347,""y"":271}}]}",kma1660@gmail.com,navigator_computer_vision,1537299882000,2.906,2016-11-12_dock2_2016-11-12-14-16-13_bag__stereo_left_image_raw14857513344111,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84nokth0gt0728vywa6mcj
cjm84nmc4h0fj07281kgik9bk,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_chained1_2016-11-12-13-08-10_bag__right_right_image_raw10805805150264.png,"{""None"":[{""geometry"":{""x"":189,""y"":334}}]}",kma1660@gmail.com,navigator_computer_vision,1537299879000,2.47,2016-11-12_chained1_2016-11-12-13-08-10_bag__right_right_image_raw10805805150264,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84nmc4h0fj07281kgik9bk
cjm84nkdfh0e70728xmnyfxmn,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_2016-11-12-16-07-59_bag__right_right_image_raw21577115268636.png,"{""triangle_red"":[{""geometry"":[{""x"":512,""y"":246},{""x"":512,""y"":371},{""x"":628,""y"":371},{""x"":628,""y"":246}]}],""target_large"":[{""geometry"":[{""x"":485,""y"":142},{""x"":485,""y"":226},{""x"":555,""y"":226},{""x"":555,""y"":142}]}],""target_small"":[{""geometry"":[{""x"":603,""y"":167},{""x"":603,""y"":220},{""x"":653,""y"":220},{""x"":653,""y"":167}]}]}",kma1660@gmail.com,navigator_computer_vision,1537299877000,18.664,2016-11-12_2016-11-12-16-07-59_bag__right_right_image_raw21577115268636,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84nkdfh0e70728xmnyfxmn
cjm84msq0h05x0728k0kqu8hu,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_misclassified_shooter2_2016-11-12-14-13-35_bag__stereo_left_image_raw14685778978874.png,"{""None"":[{""geometry"":{""x"":573,""y"":287}}],""totem_red"":[{""geometry"":[{""x"":788,""y"":79},{""x"":788,""y"":122},{""x"":821,""y"":122},{""x"":821,""y"":79}]}]}",kma1660@gmail.com,navigator_computer_vision,1537299841000,1.796,2016-11-12_misclassified_shooter2_2016-11-12-14-13-35_bag__stereo_left_image_raw14685778978874,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84msq0h05x0728k0kqu8hu
cjm84mrj6h04t07281up4yslj,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_chained1_2016-11-12-13-08-10_bag__right_right_image_raw10997880995965.png,"{""cruciform_green"":[{""geometry"":[{""x"":586,""y"":261},{""x"":586,""y"":344},{""x"":663,""y"":344},{""x"":663,""y"":261}]}],""target_large"":[{""geometry"":[{""x"":569,""y"":189},{""x"":569,""y"":241},{""x"":615,""y"":241},{""x"":615,""y"":189}]}],""target_small"":[{""geometry"":[{""x"":641,""y"":203},{""x"":641,""y"":237},{""x"":669,""y"":237},{""x"":669,""y"":203}]}]}",kma1660@gmail.com,navigator_computer_vision,1537299839000,12.99,2016-11-12_chained1_2016-11-12-13-08-10_bag__right_right_image_raw10997880995965,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84mrj6h04t07281up4yslj
cjm84mh98h01g0728wbxj1cg4,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_detect7_2016-11-12-15-04-59_bag__right_right_image_raw17747725105379.png,"{""cruciform_green"":[{""geometry"":[{""x"":608,""y"":229},{""x"":608,""y"":417},{""x"":795,""y"":417},{""x"":795,""y"":229}]}],""target_large"":[{""geometry"":[{""x"":562,""y"":70},{""x"":562,""y"":186},{""x"":669,""y"":186},{""x"":669,""y"":70}]}],""target_small"":[{""geometry"":[{""x"":751,""y"":100},{""x"":751,""y"":175},{""x"":831,""y"":175},{""x"":831,""y"":100}]}]}",kma1660@gmail.com,navigator_computer_vision,1537299826000,13.176,2016-11-12_detect7_2016-11-12-15-04-59_bag__right_right_image_raw17747725105379,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84mh98h01g0728wbxj1cg4
cjm84m722a3a90780gbj14l0v,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_detect3_2016-11-12-12-02-33_bag__right_right_image_raw6860951847837.png,"{""cruciform_green"":[{""geometry"":[{""x"":560,""y"":252},{""x"":560,""y"":342},{""x"":661,""y"":342},{""x"":661,""y"":252}]}],""target_large"":[{""geometry"":[{""x"":538,""y"":170},{""x"":538,""y"":233},{""x"":599,""y"":233},{""x"":599,""y"":170}]}],""target_small"":[{""geometry"":[{""x"":632,""y"":188},{""x"":632,""y"":234},{""x"":672,""y"":234},{""x"":672,""y"":188}]}]}",kma1660@gmail.com,navigator_computer_vision,1537299813000,12.567,2016-11-12_detect3_2016-11-12-12-02-33_bag__right_right_image_raw6860951847837,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84m722a3a90780gbj14l0v
cjm84lxb1gzsv07286acsdo8f,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_lookatobjects_ira_2016-11-12-11-14-45_bag__stereo_right_image_raw4004416223225.png,"{""None"":[{""geometry"":{""x"":382,""y"":295}}]}",kma1660@gmail.com,navigator_computer_vision,1537299800000,1.588,2016-11-12_lookatobjects_ira_2016-11-12-11-14-45_bag__stereo_right_image_raw4004416223225,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84lxb1gzsv07286acsdo8f
cjm84lw1kgzrt07288ualt8ss,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_chained1_2016-11-12-13-08-10_bag__stereo_right_image_raw10797769818263.png,"{""None"":[{""geometry"":{""x"":361,""y"":257}}]}",kma1660@gmail.com,navigator_computer_vision,1537299798000,1.895,2016-11-12_chained1_2016-11-12-13-08-10_bag__stereo_right_image_raw10797769818263,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84lw1kgzrt07288ualt8ss
cjm84lulagzqx0728h8bek3ej,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_2016-11-12-16-07-59_bag__right_right_image_raw21597190143417.png,"{""triangle_red"":[{""geometry"":[{""x"":604,""y"":232},{""x"":604,""y"":419},{""x"":782,""y"":419},{""x"":782,""y"":232}]}],""target_large"":[{""geometry"":[{""x"":568,""y"":81},{""x"":568,""y"":198},{""x"":677,""y"":198},{""x"":677,""y"":81}]}],""target_small"":[{""geometry"":[{""x"":743,""y"":110},{""x"":743,""y"":198},{""x"":816,""y"":198},{""x"":816,""y"":110}]}]}",kma1660@gmail.com,navigator_computer_vision,1537299797000,15.503,2016-11-12_2016-11-12-16-07-59_bag__right_right_image_raw21597190143417,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84lulagzqx0728h8bek3ej
cjm84lijqgzmd07285qc2mvlc,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_docking3_2016-11-12-14-37-50_bag__stereo_left_image_raw16123264757683.png,"{""cruciform_green"":[{""geometry"":[{""x"":414,""y"":37},{""x"":414,""y"":124},{""x"":499,""y"":124},{""x"":499,""y"":37}]}]}",kma1660@gmail.com,navigator_computer_vision,1537299781000,5.749,2016-11-12_docking3_2016-11-12-14-37-50_bag__stereo_left_image_raw16123264757683,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84lijqgzmd07285qc2mvlc
cjm84le2ygzk60728wxpz8ghj,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_lookatobjects_ira_2016-11-12-11-14-45_bag__stereo_right_image_raw4100885925362.png,"{""circle_green"":[{""geometry"":[{""x"":594,""y"":61},{""x"":594,""y"":122},{""x"":655,""y"":122},{""x"":655,""y"":61}]}]}",kma1660@gmail.com,navigator_computer_vision,1537299775000,7.015,2016-11-12_lookatobjects_ira_2016-11-12-11-14-45_bag__stereo_right_image_raw4100885925362,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84le2ygzk60728wxpz8ghj
cjm84l8mngzhe0728vgy0bmbc,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_2016-11-12-16-07-59_bag__right_right_image_raw21573114684637.png,"{""triangle_red"":[{""geometry"":[{""x"":495,""y"":255},{""x"":495,""y"":349},{""x"":579,""y"":349},{""x"":579,""y"":255}]}],""target_large"":[{""geometry"":[{""x"":470,""y"":179},{""x"":470,""y"":240},{""x"":528,""y"":240},{""x"":528,""y"":179}]}],""target_small"":[{""geometry"":[{""x"":561,""y"":193},{""x"":561,""y"":236},{""x"":600,""y"":236},{""x"":600,""y"":193}]}]}",kma1660@gmail.com,navigator_computer_vision,1537299768000,15.691,2016-11-12_2016-11-12-16-07-59_bag__right_right_image_raw21573114684637,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84l8mngzhe0728vgy0bmbc
cjm84kwhlgzb80728y3xlqttk,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_detect4_2016-11-12-14-53-37_bag__right_right_image_raw17114061124369.png,"{""triangle_red"":[{""geometry"":[{""x"":571,""y"":260},{""x"":571,""y"":349},{""x"":641,""y"":349},{""x"":641,""y"":260}]}],""target_large"":[{""geometry"":[{""x"":550,""y"":180},{""x"":550,""y"":246},{""x"":602,""y"":246},{""x"":602,""y"":180}]}],""target_small"":[{""geometry"":[{""x"":625,""y"":201},{""x"":625,""y"":243},{""x"":659,""y"":243},{""x"":659,""y"":201}]}]}",kma1660@gmail.com,navigator_computer_vision,1537299752000,16.679,2016-11-12_detect4_2016-11-12-14-53-37_bag__right_right_image_raw17114061124369,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84kwhlgzb80728y3xlqttk
cjm84kjkrgz6r0728i2254s3i,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_detect1_2016-11-12-11-44-02_bag__right_right_image_raw5738791536833.png,"{""triangle_red"":[{""geometry"":[{""x"":509,""y"":256},{""x"":509,""y"":336},{""x"":584,""y"":336},{""x"":584,""y"":256}]}],""target_large"":[{""geometry"":[{""x"":490,""y"":191},{""x"":490,""y"":241},{""x"":541,""y"":241},{""x"":541,""y"":191}]}],""target_small"":[{""geometry"":[{""x"":561,""y"":206},{""x"":561,""y"":239},{""x"":601,""y"":239},{""x"":601,""y"":206}]}]}",kma1660@gmail.com,navigator_computer_vision,1537299736000,14.624,2016-11-12_detect1_2016-11-12-11-44-02_bag__right_right_image_raw5738791536833,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84kjkrgz6r0728i2254s3i
cjm84k88xgz140728bla1w38b,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_buoys_2016-11-12-10-42-28_bag__stereo_left_image_raw2064816030947.png,"{""totem_blue"":[{""geometry"":[{""x"":387,""y"":96},{""x"":387,""y"":202},{""x"":457,""y"":202},{""x"":457,""y"":96}]}]}",kma1660@gmail.com,navigator_computer_vision,1537299721000,7.047,2016-11-12_buoys_2016-11-12-10-42-28_bag__stereo_left_image_raw2064816030947,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84k88xgz140728bla1w38b
cjm84k2t7gyz80728phm9qpvq,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_detect3_2016-11-12-12-02-33_bag__right_right_image_raw6852918223884.png,"{""cruciform_green"":[{""geometry"":[{""x"":550,""y"":251},{""x"":550,""y"":349},{""x"":646,""y"":349},{""x"":646,""y"":251}]}],""target_large"":[{""geometry"":[{""x"":529,""y"":173},{""x"":529,""y"":237},{""x"":587,""y"":237},{""x"":587,""y"":173}]}],""target_small"":[{""geometry"":[{""x"":622,""y"":191},{""x"":622,""y"":228},{""x"":655,""y"":228},{""x"":655,""y"":191}]}]}",kma1660@gmail.com,navigator_computer_vision,1537299714000,15.947,2016-11-12_detect3_2016-11-12-12-02-33_bag__right_right_image_raw6852918223884,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84k2t7gyz80728phm9qpvq
cjm84jqfdgyss0728a55vgev3,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_chained1_2016-11-12-13-08-10_bag__stereo_right_image_raw10879410259305.png,"{""None"":[{""geometry"":{""x"":543,""y"":208}}]}",kma1660@gmail.com,navigator_computer_vision,1537299698000,1.607,2016-11-12_chained1_2016-11-12-13-08-10_bag__stereo_right_image_raw10879410259305,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84jqfdgyss0728a55vgev3
cjm84jp5egys10728tpgox3c8,https://ci.mil.ufl.edu/labelme/datasets/navigator-datasets/navigator_pointgrey_wauburg_2016_11_12/2016-11-12_lookatobjects_ira_2016-11-12-11-14-45_bag__stereo_right_image_raw3996349709002.png,"{""None"":[{""geometry"":{""x"":596,""y"":168}}]}",kma1660@gmail.com,navigator_computer_vision,1537299696000,2.711,2016-11-12_lookatobjects_ira_2016-11-12-11-14-45_bag__stereo_right_image_raw3996349709002,,navigator_pointgrey_wauburg_2016_11_12.json,[],https://image-segmentation-v4.labelbox.com?project=cjm82v7349sed0780ftl7pawi&label=cjm84jp5egys10728tpgox3c8
